Freq_Hz,X_real,X_imag,Y_real,Y_imag,H_real,H_imag,H_mag_dB,H_phase_rad,Impulse_response
2865.934814,0.470815,-0.029509,-0.198044,3.994916,-0.948729,8.425645,18.566780,1.682924,-0.078423
2866.607666,0.415949,1.170083,4.074553,-1.353531,0.072021,-3.456674,10.775052,-1.549964,-0.085160
2867.280518,0.493820,-0.043211,-2.816338,-0.866476,-5.507458,-2.236566,15.481968,-2.755841,-0.041609
2867.953613,0.440435,1.154911,1.387156,1.429045,1.480146,-0.636627,4.143260,-0.406192,0.037585
2868.626465,0.516226,-0.060849,-1.651262,-0.406768,-3.063277,-1.149042,10.295446,-2.782732,0.046558
2869.299316,0.461236,1.139335,0.868437,2.339610,2.029460,0.059354,6.151323,0.029238,0.039681
2869.972168,0.539420,-0.077929,0.067925,0.499201,-0.007616,0.924341,0.683065,1.579035,0.005873
2870.645020,0.480170,1.121109,2.838326,1.544501,2.080364,-1.640696,8.463244,-0.667787,0.009195
2871.318115,0.560621,-0.092054,1.064304,-3.157926,2.749239,-5.181486,15.366356,-1.082978,0.028796
2871.990967,0.503939,1.102876,-1.577828,-1.226955,-1.461146,0.763004,4.341092,2.660346,-0.028259
2872.663818,0.583197,-0.112493,-3.113703,-0.352441,-5.035116,-1.575553,14.445876,-2.838332,-0.035893
2873.336914,0.523312,1.079116,-2.498416,3.450736,1.679910,3.129909,11.010052,1.078200,-0.031020
2874.009766,0.598011,-0.132112,0.328647,4.343577,-1.005954,7.041140,17.040613,1.712704,0.019679
2874.682617,0.542986,1.062406,3.573173,2.830156,3.475110,-1.587188,11.642208,-0.428437,0.050134
2875.355469,0.619327,-0.154037,2.413574,0.175670,3.603624,1.179926,11.577086,0.316426,0.056836
2876.028320,0.560430,1.039209,3.018626,-0.178670,1.080353,-2.322116,8.168632,-1.135337,-0.003610
2876.701416,0.636635,-0.176492,0.096755,-1.856464,0.891845,-2.668812,8.986124,-1.248290,-0.070928
2877.374268,0.576316,1.015556,0.806443,1.242769,1.266501,-0.075366,2.067462,-0.059437,-0.045276
2878.047119,0.651257,-0.199160,1.071532,-0.736260,1.820777,-0.573714,5.616231,-0.305245,0.004104
2878.720215,0.591290,0.994122,1.629112,0.748668,1.276285,-0.879627,3.806901,-0.603447,0.012396
2879.393066,0.668724,-0.222501,1.124530,-2.620160,2.687721,-3.023876,12.139870,-0.844185,-0.014803
2880.065918,0.605181,0.967255,-1.421914,1.204991,0.234301,1.616645,4.262568,1.426868,-0.004234
2880.738770,0.680128,-0.246689,3.832428,0.576116,4.708214,2.554785,14.577942,0.497162,0.010683
2881.411621,0.617245,0.944238,1.264566,-4.132633,-2.453008,-2.942767,11.666410,-2.265675,0.023823
2882.084717,0.693918,-0.270386,-2.005682,-1.831965,-1.616284,-3.269817,11.239847,-2.029877,0.004625
2882.757568,0.629290,0.917869,-0.926693,-1.017183,-1.224718,0.169948,1.843553,3.003708,-0.019091
2883.430420,0.704253,-0.295501,-3.293630,-0.640317,-3.652254,-2.441680,12.855744,-2.552294,-0.012848
2884.103516,0.639443,0.892996,-1.227153,3.560066,1.984890,2.795506,10.702095,0.953371,0.030120
2884.776367,0.715256,-0.320149,1.814924,-0.098207,2.165128,0.831810,7.307570,0.366799,0.060245
2885.449219,0.650192,0.866093,-2.804768,0.084646,-1.492349,2.118079,8.269402,2.184587,-0.001331
2886.122070,0.724023,-0.348078,0.341859,4.672033,-2.136332,5.425827,15.315237,1.945889,0.001270
2886.794922,0.656317,0.839175,3.691478,0.266192,2.331489,-2.575485,10.816699,-0.835082,-0.052458
2887.468018,0.731869,-0.373497,-0.416138,-1.010015,0.107652,-1.325111,2.473613,-1.489734,-0.058069
2888.140869,0.662975,0.810615,0.199557,2.188900,1.738647,1.175801,6.439857,0.594624,0.002019
2888.813721,0.735819,-0.399983,2.228940,0.417299,2.100302,1.708821,8.651831,0.682983,0.057222
2889.486816,0.668059,0.785018,-0.102437,0.619801,0.393505,0.465367,4.301438,0.868874,-0.044261
2890.159668,0.740886,-0.426709,3.418836,2.421242,2.051735,4.449721,13.803855,1.138756,-0.019383
2890.832520,0.671250,0.758705,2.968558,-2.684872,-0.043249,-3.950927,11.934500,-1.581742,0.028837
2891.505371,0.746194,-0.451879,0.967814,-0.088137,1.001319,0.488261,0.937856,0.453693,0.032360
2892.178223,0.676442,0.729618,2.312675,-3.665913,-1.121638,-4.209596,12.782680,-1.831195,0.034562
2892.851318,0.747721,-0.481517,-3.089195,-0.923113,-2.358396,-2.753325,11.186891,-2.279088,-0.019194
2893.524170,0.676290,0.701824,1.306700,0.507069,1.304925,-0.604413,3.155807,-0.433759,-0.053788
2894.197021,0.748133,-0.509247,-1.724395,-0.265667,-1.409936,-1.314836,5.701592,-2.391082,-0.010001
2894.870117,0.673987,0.674750,2.218797,2.544099,3.531510,0.239191,10.979088,0.067627,0.033989
2895.542969,0.748909,-0.534239,1.728606,-1.852008,2.698863,-0.547691,8.798884,-0.200215,0.041671
2896.215820,0.673462,0.645199,0.401301,0.637896,0.783865,0.196221,1.851223,0.245285,0.062884
2896.888672,0.745711,-0.561543,3.042372,-0.138943,2.693036,1.841615,10.271043,0.599800,-0.024482
2897.561523,0.669717,0.617026,2.652056,-2.948684,-0.052201,-4.354784,12.779956,-1.582783,-0.037932
2898.234619,0.740295,-0.586527,-0.187577,-3.752357,2.311525,-3.237339,11.993029,-0.950723,-0.003459
2898.907471,0.668095,0.591976,-2.026854,-1.772918,-3.016688,0.019293,9.590787,3.135197,-0.042922
2899.580322,0.737683,-0.616528,-0.344600,0.738078,-0.767353,0.359210,1.439584,2.703776,-0.043849
2900.253418,0.658695,0.562224,1.415681,-1.895115,-0.177309,-2.725734,8.728009,-1.635755,0.044758
2900.926270,0.728632,-0.640247,-0.681926,-1.802212,0.698314,-1.859812,5.962169,-1.211609,-0.041836
2901.599121,0.651508,0.537084,-0.709001,-3.091017,-2.976563,-2.290615,11.494299,-2.485696,0.029938
2902.271973,0.720677,-0.663884,-4.206997,0.150707,-3.262038,-2.795853,12.661773,-2.432998,0.079640
2902.944824,0.644957,0.511875,1.315782,1.148677,2.118927,0.099311,6.531850,0.046834,-0.045306
2903.617920,0.712056,-0.689064,-1.337672,-2.271910,0.624338,-2.586457,8.500060,-1.333940,-0.047999
2904.290771,0.636989,0.486161,-1.132395,-0.380976,-1.411818,0.479435,3.469565,2.814224,-0.021429
2904.963623,0.701317,-0.716026,-3.220469,-1.347199,-1.288095,-3.236066,10.839077,-1.949615,0.072341
2905.636719,0.623791,0.461142,-3.302854,2.547780,-1.471335,5.172044,14.611211,1.847953,0.025779
2906.309570,0.688516,-0.737910,-0.455944,3.644404,-2.948428,2.133180,11.220091,2.515270,-0.007556
2906.982422,0.613825,0.437851,2.136595,1.103061,3.156533,-0.454575,10.073355,-0.143028,0.017898
2907.655273,0.674294,-0.763717,-1.068265,0.305787,-0.918997,-0.587378,0.753893,-2.572882,-0.011834
2908.328125,0.598184,0.417723,1.663286,1.763304,3.252807,0.676267,10.428940,0.204983,-0.021966
2909.001221,0.663103,-0.785474,-1.128498,-1.134200,0.134927,-1.550617,3.842850,-1.484000,0.000924
2909.674072,0.582436,0.393846,-0.467695,4.379842,2.938387,5.532919,15.938100,1.082600,-0.062459
2910.346924,0.646994,-0.805290,4.160027,0.860511,1.872893,3.661135,12.281856,1.097943,-0.059905
2911.020020,0.567632,0.373247,0.384897,-0.847502,-0.212012,-1.353640,2.735312,-1.726158,0.044030
2911.692871,0.630330,-0.826157,2.075452,2.418835,-0.639084,2.999778,9.734555,1.780702,0.052786
2912.365723,0.550256,0.355686,4.530426,-1.977120,4.168841,-6.287834,17.552351,-0.985336,0.036891
2913.038574,0.617684,-0.844742,0.793848,-2.326735,2.242523,-0.700004,7.418537,-0.302566,-0.028099
2913.711426,0.533108,0.331935,2.046929,-3.353425,-0.055491,-6.255777,15.925965,-1.579666,-0.013177
2914.384521,0.596642,-0.863346,-2.818176,-3.135184,0.930955,-3.907613,12.077991,-1.336915,-0.023539
2915.057373,0.514343,0.314863,-0.334718,-0.373075,-0.796363,-0.237836,1.606725,-2.851372,0.028397
2915.730225,0.577263,-0.880632,-2.407073,-1.548729,-0.023137,-2.718179,8.685876,-1.579308,0.046699
2916.403320,0.494418,0.299200,-0.045198,0.948386,0.782737,1.444509,4.312485,1.074216,0.039373
2917.076172,0.559211,-0.896025,-1.328722,-1.772146,0.757322,-1.955554,6.432286,-1.201314,-0.042518
2917.749023,0.474940,0.281978,-0.857533,0.534930,-0.840562,1.625363,5.248310,2.048072,-0.018228
2918.421875,0.538034,-0.912097,-2.527244,-1.541900,0.041573,-2.795331,8.929623,-1.555925,0.033592
2919.094727,0.452228,0.267191,-2.766718,3.683671,-0.967541,8.717255,18.860769,1.681335,-0.028524
2919.767822,0.516082,-0.924301,1.746805,2.285740,-1.080794,2.493326,8.683382,1.979823,-0.057773
2920.440674,0.430802,0.254932,0.901737,0.433571,1.991377,-0.171994,6.015347,-0.086156,-0.069012
2921.113525,0.495387,-0.935794,1.069480,0.621228,-0.045968,1.167192,1.349578,1.610159,-0.005131
2921.786621,0.409676,0.241893,1.125345,-1.270278,0.679293,-3.501779,11.046202,-1.379191,0.063349
2922.459473,0.472377,-0.947978,-1.291081,0.077786,-0.609392,-1.058272,1.735648,-2.093259,0.075837
2923.132324,0.385484,0.231244,1.469828,-0.497593,2.234503,-2.631262,10.761503,-0.866759,0.042974
2923.805176,0.448690,-0.956071,-3.467452,-1.190456,-0.374442,-3.451043,10.809836,-1.678875,-0.046775
2924.478027,0.363538,0.223439,-0.481673,3.956218,3.893050,8.489774,19.406763,1.140849,-0.003870
2925.151123,0.426748,-0.965457,0.912259,1.896949,-1.294283,1.516993,5.994939,2.277139,0.034011
2925.823975,0.338615,0.215470,4.337312,1.586490,11.239345,-2.466679,21.219122,-0.216043,-0.019083
2926.496826,0.404478,-0.970941,0.270979,-4.061042,3.663139,-1.246914,11.753201,-0.328092,0.003192
2927.169922,0.315394,0.207386,-0.933189,2.316634,1.306236,6.486295,16.412586,1.372070,0.010489
2927.842773,0.379970,-0.976211,2.081883,-0.910021,1.530417,1.536933,6.724987,0.787522,-0.058765
2928.515625,0.291692,0.201869,0.377881,0.296373,1.351398,0.080799,2.631161,0.059718,0.016667
2929.188477,0.354931,-0.980640,1.197064,-1.775597,1.991573,0.499870,6.249249,0.245912,0.003708
2929.861328,0.266686,0.199255,-1.029651,-0.173625,-2.789909,1.433440,9.929218,2.666970,-0.058221
2930.534424,0.331382,-0.982516,-0.065104,0.272822,-0.269381,0.024594,11.356598,3.050546,-0.060107
2931.207275,0.241546,0.196971,1.504151,1.852862,7.497078,1.557269,17.681293,0.204804,0.016186
2931.880127,0.306993,-0.980912,3.212339,-2.589642,3.338001,2.230166,12.072543,0.589004,0.003423
2932.553223,0.219807,0.197078,-1.083287,-2.324380,-7.988065,-3.412589,18.776876,-2.737851,0.072245
2933.226074,0.283260,-0.980629,-0.273166,-1.117873,0.977898,-0.561033,1.041598,-0.520867,0.011253
2933.898926,0.198103,0.199375,-0.526880,-0.771046,-3.267343,-0.603832,10.429746,-2.958846,0.000886
2934.571777,0.262127,-0.982389,0.135603,-2.578275,2.484441,-0.524881,8.094217,-0.208206,0.013140
2935.244629,0.170013,0.200036,-4.809025,-2.261357,-18.426779,8.379681,26.125351,2.714791,0.004067
2935.917725,0.239261,-0.974756,-3.663587,4.367497,-5.096112,-2.507588,15.086422,-2.684318,-0.002146
2936.590576,0.149119,0.201922,2.366936,2.622619,14.006257,-1.378415,22.968302,-0.098098,-0.010234
2937.263428,0.214519,-0.969140,-0.053735,-0.382160,0.364211,-0.136065,8.205537,-0.357532,-0.004937
2937.936523,0.129616,0.208243,0.988631,1.226720,6.375709,-0.779070,16.154936,-0.121591,0.045559
2938.609375,0.192728,-0.966671,-0.438352,-1.639016,1.543754,-0.761249,4.716843,-0.458125,0.024764
2939.282227,0.104806,0.214876,-1.770809,2.064447,4.514102,10.442822,21.120338,1.162786,0.017957
2939.955078,0.171947,-0.957828,0.714166,1.861694,-1.753310,1.060360,6.230899,2.597669,-0.038367
2940.627930,0.083689,0.220887,1.852122,1.575935,9.017044,-4.968569,20.252802,-0.503626,-0.066931
2941.301025,0.148249,-0.948879,0.449276,-1.099133,1.202961,0.285536,1.843066,0.233048,-0.062702
2941.973877,0.063712,0.233280,0.163403,3.657470,14.768179,3.332942,23.602291,0.221965,0.005808
2942.646729,0.131080,-0.940654,5.220964,-0.477039,1.256183,5.375307,14.838999,1.341221,0.061206
2943.319824,0.041202,0.242017,0.854264,-1.463592,-5.293143,-4.430902,16.780653,-2.444634,0.008404
2943.992676,0.112240,-0.927565,3.253308,-2.568954,3.147883,3.126456,12.941111,0.781983,-0.011803
2944.665527,0.021782,0.251558,-3.138094,-3.220254,-13.778093,11.281645,25.012119,2.455487,0.029501
2945.338379,0.091683,-0.912644,0.991059,2.595354,-2.707363,1.357898,9.625446,2.676700,0.056736
2946.011230,0.007176,0.266096,1.863793,-3.726962,-13.807153,-7.376571,23.892570,-2.650916,0.017063
2946.684326,0.076843,-0.902363,-1.961582,-1.324906,1.273906,-2.282311,8.345339,-1.061706,-0.045886
2947.357178,-0.011874,0.276043,-0.938725,-1.310375,-4.592221,3.598182,15.319309,2.476970,-0.026830
2948.030029,0.056530,-0.887631,-1.798533,0.901939,-1.140534,-1.953580,7.090404,-2.099232,-0.044954
2948.703125,-0.028688,0.294054,1.353739,-0.441483,-1.932108,-4.415209,13.659952,-1.983293,0.009840
2949.375977,0.044801,-0.872007,-1.768871,-2.039958,2.229281,-2.143040,9.805631,-0.765676,0.078402
2950.048828,-0.045053,0.304921,-2.799630,0.220335,2.034761,8.880852,19.191292,1.345566,-0.015505
2950.721680,0.026001,-0.852868,-2.161644,3.800046,-4.528668,-2.396493,14.191628,-2.654872,-0.114672
2951.394531,-0.055101,0.323736,4.926594,2.591051,5.261058,-16.113369,24.583649,-1.255206,-0.015744
2952.067627,0.012684,-0.840159,1.221034,-5.459627,6.518780,1.354919,16.467007,0.204931,0.001458
2952.740479,-0.071761,0.342590,-4.636904,-0.121491,2.376194,13.037107,22.445553,1.390511,0.039935
2953.413330,0.003016,-0.820507,0.130638,2.390793,-2.913174,0.169923,9.302081,3.083329,0.044324
2954.086426,-0.084385,0.357857,-0.208102,-0.601131,-1.461420,0.926136,4.761758,2.576745,-0.002644
2954.759277,-0.010311,-0.799360,-1.195227,1.218637,-1.504980,-1.514644,6.588800,-2.352994,0.017746
2955.432129,-0.092796,0.378289,-0.397729,0.393765,1.225100,0.750867,3.148508,0.549853,0.037151
2956.104980,-0.019105,-0.780465,-1.667479,2.835831,-3.579072,-2.224131,12.493577,-2.585567,0.015600
2956.777832,-0.101285,0.398140,2.839131,2.481683,4.150496,-8.186842,19.255753,-1.101587,-0.018023
2957.450928,-0.025153,-0.761419,0.824314,0.010829,-0.049931,1.080954,0.685401,1.616955,-0.026379
2958.123779,-0.110063,0.414619,2.290452,1.225028,1.390180,-5.893264,15.642300,-1.339138,-0.013588
2958.796631,-0.035098,-0.739525,1.612313,-1.542047,1.977260,2.274043,9.581256,0.855095,0.055419
2959.469727,-0.115012,0.436522,0.119218,-1.366773,-2.995093,0.516022,9.655244,2.970978,0.004710
2960.142578,-0.040390,-0.718818,-2.049197,0.412631,-0.412555,-2.873968,9.258221,-1.713371,-0.028487
2960.815430,-0.118501,0.457666,2.214316,2.316877,3.570275,-5.762715,16.623398,-1.016128,-0.014431
2961.488281,-0.044120,-0.699461,0.212646,-2.234438,3.162753,0.503511,10.110004,0.157875,-0.047875
2962.161133,-0.122832,0.479169,-0.575563,2.533019,5.249245,-0.144445,14.405223,-0.027510,-0.021663
2962.834229,-0.045291,-0.677852,2.192680,-0.153204,0.009837,3.235405,10.198613,1.567756,-0.000788
2963.507080,-0.124047,0.498895,0.092337,1.268771,2.351749,-0.769828,7.869899,-0.316349,-0.036805
2964.179932,-0.046967,-0.657897,3.673553,1.217253,-2.237435,5.424050,15.368919,1.962034,0.000344
2964.853027,-0.125801,0.520382,4.038366,-2.232797,-5.826255,-6.351907,18.709419,-2.313058,0.043398
2965.525879,-0.045928,-0.636103,1.301857,-4.998179,7.669743,2.600381,18.168171,0.326881,0.042922
2966.198730,-0.125189,0.541262,-2.775151,-3.727532,-5.411392,6.378794,18.449253,2.274326,0.035488
2966.871582,-0.042650,-0.614243,-3.881420,0.272981,-0.005625,-6.319423,16.013552,-1.571687,0.014131
2967.544434,-0.122462,0.559494,-0.104919,2.218451,3.822993,-0.649250,11.771555,-0.168223,-0.028463
2968.217529,-0.041784,-0.592862,-0.442710,-0.196107,0.381513,-0.719845,1.780087,-1.083443,-0.046616
2968.890381,-0.117590,0.581694,0.788687,2.571695,3.984146,-2.161245,13.126935,-0.497037,0.012967
2969.563232,-0.036025,-0.573537,2.623225,-1.990097,3.170075,4.772890,15.162689,0.984515,0.040226
2970.236328,-0.114008,0.601095,-1.526924,-1.290685,-1.607589,2.845144,10.285381,2.085105,0.010442
2970.909180,-0.030910,-0.551220,-0.972704,0.112787,-0.105329,-1.770543,4.977475,-1.630216,-0.019979
2971.582031,-0.105405,0.622231,-0.355174,1.990536,3.203789,0.028091,10.113612,0.008768,-0.037242
2972.254883,-0.022117,-0.532936,1.815042,0.005856,-0.152068,3.399428,10.636798,1.615500,-0.022359
2972.927734,-0.098537,0.640931,0.289708,0.581762,0.818835,-0.577900,0.019326,-0.614580,-0.016153
2973.600830,-0.013459,-0.512919,2.407566,-1.021567,1.867226,4.742847,14.146582,1.195739,0.030903
2974.273682,-0.089271,0.660414,-0.519217,-1.271701,-1.786690,1.027714,6.282314,2.619604,-0.007208
2974.946533,-0.001952,-0.493566,0.861523,-1.404401,2.838470,1.756732,10.470028,0.554201,0.011241
2975.619629,-0.078536,0.677737,-2.475593,-0.907955,-0.904268,3.757519,11.742534,1.806961,0.044135
2976.292480,0.009891,-0.474470,0.250989,0.691279,-1.445295,0.559118,3.804807,2.772470,0.053289
2976.965332,-0.065436,0.694189,-2.828548,0.360832,0.895911,3.990155,12.233400,1.349929,0.007825
2977.638184,0.021528,-0.457002,2.148432,4.650142,-9.931835,5.169005,20.981588,2.661721,-0.062344
2978.311035,-0.050934,0.712862,2.892837,-1.554510,-2.458063,-3.882433,13.245984,-2.135217,-0.075532
2978.984131,0.038859,-0.441390,1.592813,0.413396,-0.614123,3.662698,11.396429,1.736921,-0.010118
2979.656982,-0.036013,0.725194,1.803319,-2.855182,-4.050631,-2.285516,13.350805,-2.627885,0.047128
2980.329834,0.051933,-0.427106,0.055279,-0.781332,1.818219,-0.091658,5.203948,-0.050368,0.075174
2981.002930,-0.021448,0.741095,-0.005103,-3.179449,-4.286416,0.130939,12.645939,3.111055,-0.032303
2981.675781,0.068989,-0.411869,-1.921472,0.999290,-3.120125,-4.142625,14.296962,-2.216327,-0.009702
2982.348633,-0.003777,0.755195,2.193013,-1.979765,-2.635984,-2.890719,11.848240,-2.310135,-0.013815
2983.021484,0.088598,-0.400179,-2.877805,-2.228337,3.790427,-8.030488,18.968351,-1.129795,-0.039579
2983.694336,0.011550,0.764992,-2.394678,-0.674961,-0.929365,3.116301,10.242824,1.860626,-0.008084
2984.367432,0.105689,-0.385607,-4.314047,3.740248,-11.873989,-7.933204,23.094753,-2.552587,-0.011934
2985.040283,0.031393,0.775954,4.401833,4.466428,5.975774,-5.431038,18.142879,-0.737679,0.004368
2985.713135,0.124205,-0.374172,2.552991,-2.585383,8.263900,4.079866,19.290985,0.458593,0.064661
2986.386230,0.052034,0.786943,0.018702,-1.071930,-1.354651,-0.113337,2.666841,-3.058122,0.068690
2987.059082,0.146067,-0.365308,0.790799,-0.891010,2.849122,1.025536,9.623324,0.345510,-0.034048
2987.731934,0.071118,0.793475,-0.738725,-4.372873,-5.549903,0.433567,14.912133,3.063629,-0.030487
2988.404785,0.165613,-0.353629,-6.886825,1.556335,-11.089312,-14.281333,25.144539,-2.231037,-0.026559
2989.077637,0.097403,0.800666,2.606397,4.241031,5.609869,-2.572832,15.808121,-0.430004,-0.017315
2989.750732,0.186018,-0.351189,-1.882179,-2.084555,2.418411,-6.640429,16.984835,-1.221532,0.080717
2990.423584,0.117863,0.808325,-0.959600,4.631975,5.441547,1.980583,15.254744,0.349069,-0.022149
2991.096436,0.210554,-0.347560,1.210583,1.050471,-0.667403,3.887411,11.919367,1.740822,-0.013405
2991.769531,0.137612,0.810199,1.071574,2.857211,3.646016,-0.703330,11.395046,-0.190563,-0.021631
2992.442383,0.231308,-0.342779,1.701205,0.810564,0.676358,4.506568,13.173657,1.421826,-0.014690
2993.115234,0.158890,0.814238,2.270291,2.355833,3.311301,-2.142074,11.918198,-0.574191,0.020327
2993.788086,0.255412,-0.337594,2.882624,-0.111538,4.318586,5.271437,16.668758,0.884432,-0.033045
2994.460938,0.185007,0.814344,3.110168,0.442585,1.341900,-3.514369,11.508021,-1.206049,-0.046342
2995.134033,0.277519,-0.339795,1.741020,-2.022885,6.081397,0.156908,15.682957,0.025796,0.024258
2995.806885,0.205019,0.815497,2.547513,1.182630,2.102656,-2.595263,10.475300,-0.889873,0.045998
2996.479736,0.303089,-0.337442,3.333700,-4.298947,11.962545,-0.865367,21.579140,-0.072214,0.053759
2997.152832,0.230351,0.811196,-1.597474,-1.026854,-1.688876,1.489701,7.051373,2.418775,0.008483
2997.825684,0.324871,-0.340018,1.977821,-0.244009,3.280552,2.682409,12.542419,0.685423,-0.036385
2998.498535,0.254258,0.808649,1.653708,-0.961306,-0.496675,-2.201190,7.068820,-1.792719,-0.025338
2999.171387,0.349314,-0.343574,1.732048,-3.301714,7.245637,-2.325418,17.627296,-0.310556,0.026052
2999.844238,0.279150,0.802067,-1.559609,-0.784525,-1.476084,1.430753,6.259171,2.371788,0.020000
3000.517334,0.371315,-0.350522,2.837296,-0.527564,4.749753,3.062980,15.043619,0.572761,-0.021431
3001.190186,0.302459,0.795469,0.082490,-3.228702,-3.511733,-1.438956,11.584488,-2.752704,-0.024090
3001.863037,0.393114,-0.359384,0.651930,-1.000360,2.170624,-0.560327,7.011859,-0.252626,-0.027542
3002.536133,0.322900,0.788819,0.367490,-3.131351,-3.236624,-1.790771,11.361687,-2.636232,0.034129
3003.208984,0.416554,-0.365407,-0.923411,-1.538476,0.578163,-3.186165,10.206068,-1.391289,0.008091
3003.881836,0.348721,0.779204,0.200393,-1.943221,-1.981824,-1.144113,7.190513,-2.618029,-0.001297
3004.554688,0.438776,-0.379952,-1.065262,-2.373548,1.289522,-4.292836,13.030082,-1.278982,-0.054480
3005.227539,0.366244,0.769189,-1.877295,-1.474424,-2.509911,1.245541,8.949263,2.680950,-0.042807
3005.900635,0.462465,-0.388345,-1.177240,0.717609,-2.257045,-0.343602,7.170308,-2.990517,0.007331
